submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,bayes_factor_utility,beta_kl_utility,beta_entropy_change,beta_bayes_factor_utility,pure_second_order_belief_change,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_a,prior_beta_for_entropy_b,posterior_beta_for_entropy_a,posterior_beta_for_entropy_b,prior_beta_for_bf_a,prior_beta_for_bf_b,posterior_beta_for_bf_a,posterior_beta_for_bf_b,prior_beta_for_2nd_order_change_a,prior_beta_for_2nd_order_change_b,posterior_beta_for_2nd_order_change_a,posterior_beta_for_2nd_order_change_b,answer_class,belief_change,deviant,task_sensitivity
6006,helpful,12,non_answer,positive,neutral,1.0,0.5,4,6,0.35,0.19,0.02,0.16,2,0.2325965955,0.2095234384,0.5643738977,0.9987131361,2.821e-07,11.6312549634,78.8295559585,27.6337524886,114.543892188,13.9632213808,25.074553993,1.0002395976,1.0010214423,1.0003271584,1.0006075798,21543.8889054053,91841.7369125173,289.4461858346,536.6857736929,19.7029464264,80.7336137124,7.8624514631,13.7445527172,False,True,False,1.0
6007,helpful,1,high_certainty,negative,positive,0.25,0.625,7,7,0.0,1.0,0.64,1.0,0,0.0,1.0,1.0,1.0,0.0,14.7925940274,0.0,270.3341408767,1.0,1.0,270.3341408767,1.0014242107,1.0,1.0,1.0014242107,1328348.2974869297,1.0,1.0,1328348.2974869297,215.5411641051,1.0,1.0,215.5411641051,True,True,False,1.0
6007,helpful,2,exhaustive,negative,neutral,0.25,0.625,7,7,0.0,0.5,1.0,0.5,0,1.0,0.9,1.0,1.0,8.324000000000001e-07,14.0994475996,1e-10,135.6670704383,135.6670704383,1.0,270.3341408767,1.0007121053,1.0007121053,1.0,1.0014242107,664174.6487434648,664174.6487434648,1.0,1328348.2974869297,108.2705820526,108.2705820526,1.0,215.5411641051,True,True,False,1.0
6007,helpful,3,exhaustive,positive,negative,0.25,0.625,7,7,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,270.3341408767,1.0,270.3341408767,1.0,1.0014242107,1.0,1.0014242107,1.0,1328348.2974869297,1.0,1328348.2974869297,1.0,215.5411641051,1.0,215.5411641051,1.0,True,True,False,1.0
6007,helpful,4,low_certainty,negative,positive,0.25,0.625,6,6,0.05,0.5,0.9,0.45,0,0.7136030429,0.8066265003,0.9473684211,1.0,5.287e-07,11.53319135,1e-10,71.0888223383,71.0888223383,8.0088822338,134.1687624428,1.0006305199,1.0006305199,1.000063052,1.0011979879,56692.8129089613,56692.8129089613,5670.1812908961,107715.4445270265,50.2182800694,50.2182800694,5.9218280069,94.5147321318,True,True,False,1.0
6007,helpful,5,high_certainty,positive,neutral,0.25,0.625,6,6,0.87,0.13,0.92,0.74,0,0.0,0.9906556907,0.9776720835,1.0,0.0,12.0305862728,0.0,19.223093808,122.9545508686,122.9545508686,19.223093808,1.0001639352,1.0010971047,1.0010971047,1.0001639352,14740.8713563299,98644.7544615927,98644.7544615927,14740.8713563299,13.796752818,86.6398073207,86.6398073207,13.796752818,True,True,False,1.0
6007,helpful,7,exhaustive,negative,neutral,0.25,0.625,7,5,0.0,0.5,1.0,0.5,2,1.0,0.9,1.0,1.0,9.054e-07,14.0994475996,169.9564759041,37.2501642817,37.2501642817,1.0,270.3341408767,1.0005489412,1.0005489412,1.0,1.0014242107,4839.2016190487,4839.2016190487,1.0,1328348.2974869297,23.2923441005,23.2923441005,1.0,215.5411641051,True,True,False,1.0
6007,helpful,8,high_certainty,negative,negative,0.25,0.625,6,6,0.25,0.8200000000000001,0.75,0.5700000000000001,0,0.1312010787,0.923395605,0.9268292683,1.0,1.042e-07,11.769576002,0.0,115.9456686348,26.2319760418,36.0444111691,106.1332335074,1.0010340527,1.0002269872,1.00031526,1.0009457799,92975.5731706965,20410.0526472261,28346.9064544807,85038.719363442,81.7179793138,18.718580825,25.6091400347,74.8274201041,True,True,False,1.0
6007,helpful,10,non_answer,positive,positive,0.25,0.625,4,4,0.5,0.62,0.5,0.12,0,0.0419579778,0.0938382585,0.3870967742,0.5163814834,2.07e-08,5.2972751751,1e-10,23.9634207317,15.074354642,19.5188876869,19.5188876869,1.0005795377,1.0003552005,1.0004673691,1.0004673691,511.9618149071,314.1701446205,413.0659797638,413.0659797638,13.1563425918,8.450661588500001,10.8035020902,10.8035020902,False,True,False,1.0
6007,helpful,11,low_certainty,positive,positive,0.25,0.625,7,6,1.0,0.65,0.58,0.35,1,0.9340680554,0.7609374084,1.0,1.0,8.125000000000001e-07,14.0735069972,116.1046039663,92.1154690398,50.0621756368,270.3341408767,1.0,1.0008196759,1.000441364,1.0014242107,1.0,73700.3567816497,39685.2690362729,1328348.2974869297,1.0,64.9837640902,35.4527960486,215.5411641051,1.0,True,True,False,1.0
6007,helpful,12,exhaustive,positive,negative,0.25,0.625,7,6,1.0,0.0,1.0,1.0,1,0.0,1.0,1.0,1.0,2.185e-07,14.181356367,116.1046039664,1.0,141.1776446766,270.3341408767,1.0,1.0,1.0012610399,1.0014242107,1.0,1.0,113384.6258179226,1328348.2974869297,1.0,1.0,99.4365601387,215.5411641051,1.0,True,True,False,1.0
6015,relevant,2,low_certainty,negative,neutral,1.0,0.5,5,5,0.2,0.6000000000000001,0.4,0.4,0,0.2490224996,0.671154048,0.8333333333,0.9999999933,1.5840000000000004e-07,8.9545603207,1e-10,44.500197138,30.0001314254,15.5000657127,59.0002628507,1.0006587294,1.000439153,1.0002195765,1.0008783059,5806.8419428585,3871.561295239,1936.2806476195,7742.122590478,27.7508129206,18.8338752804,9.9169376402,36.6677505607,True,True,False,1.0
6015,relevant,3,high_certainty,negative,neutral,1.0,0.5,5,5,0.2,0.5,0.8,0.3,0,0.2780719051,0.4728574236,0.75,0.9999830001,1.782e-07,8.6669643424,1e-10,37.2501642817,37.2501642817,15.5000657127,59.0002628507,1.0005489412,1.0005489412,1.0002195765,1.0008783059,4839.2016190487,4839.2016190487,1936.2806476195,7742.122590478,23.2923441005,23.2923441005,9.9169376402,36.6677505607,True,True,False,1.0
6015,relevant,4,exhaustive,positive,positive,1.0,0.5,7,5,1.0,0.2,1.0,0.8,2,0.7219280949,0.9952349013,1.0,1.0,7.272e-07,14.1038087951,169.9564759042,15.5000657127,59.0002628507,270.3341408767,1.0,1.0002195765,1.0008783059,1.0014242107,1.0,1936.2806476195,7742.122590478,1328348.2974869297,1.0,9.9169376402,36.6677505607,215.5411641051,1.0,True,True,False,1.0
6015,relevant,6,high_certainty,positive,negative,1.0,0.5,4,6,0.2,0.1,0.45,0.1,2,0.2529325013,0.1371406666,0.5555555556,0.9868189633,3.521000000000001e-07,11.6312549634,78.8295559584,15.0177644677,127.1598802089,8.4075550748,30.630220299,1.000126104,1.0011349359,1.0001869476,1.0007477906,11339.3625817923,102046.2632361304,165.8263919055,660.305567622,10.8436560139,89.5929041249,4.9214008361,16.6856033443,True,True,False,1.0
6015,relevant,7,exhaustive,negative,positive,1.0,0.5,4,4,0.5,0.6000000000000001,0.45,0.1,0,0.0290494055,0.0655562675,0.3333333333,0.395312522,1.44e-08,5.1169537023,1e-10,23.2226652243,15.8151101495,19.5188876869,19.5188876869,1.0005608429,1.0003738953,1.0004673691,1.0004673691,495.4791757165,330.652783811,413.0659797638,413.0659797638,12.7642025082,8.8428016721,10.8035020902,10.8035020902,True,True,False,1.0
6015,relevant,8,high_certainty,negative,positive,1.0,0.5,4,6,0.25,0.8,0.7000000000000001,0.55,2,0.0893500296,0.902422423,0.9166666667,1.0,2.0880000000000002e-07,11.6312549634,78.8295559583,113.1421157413,29.0355289353,10.2594438434,28.7783315303,1.0010088319,1.000252208,1.0002336845,1.0007010536,90707.9006543381,22677.7251635845,207.0329898819,619.0989696456,79.749248111,20.6873120277,5.9017510451,15.7052531353,True,True,False,1.0
6015,relevant,9,low_certainty,positive,negative,1.0,0.5,4,4,0.5,0.4,0.6000000000000001,0.1,0,0.0290494055,0.0655562675,0.3333333333,0.395312522,1.44e-08,5.1169537023,1e-10,15.8151101495,23.2226652243,19.5188876869,19.5188876869,1.0003738953,1.0005608429,1.0004673691,1.0004673691,330.652783811,495.4791757165,413.0659797638,413.0659797638,8.8428016721,12.7642025082,10.8035020902,10.8035020902,True,True,False,1.0
6015,relevant,10,non_answer,positive,negative,1.0,0.5,4,4,0.35,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,13.9632213808,25.074553993,13.9632213808,25.074553993,1.0003271584,1.0006075798,1.0003271584,1.0006075798,289.4461858346,536.6857736929,289.4461858346,536.6857736929,7.8624514631,13.7445527172,7.8624514631,13.7445527172,False,True,False,1.0
6015,relevant,11,exhaustive,positive,negative,1.0,0.5,7,4,1.0,0.75,1.0,0.25,3,0.8112781245,0.6154414242,1.0,1.0,8.451000000000001e-07,14.0991373425,194.9341599247,28.7783315303,10.2594438434,270.3341408767,1.0,1.0007010536,1.0002336845,1.0014242107,1.0,619.0989696456,207.0329898819,1328348.2974869297,1.0,15.7052531353,5.9017510451,215.5411641051,1.0,True,True,False,1.0
6015,relevant,12,high_certainty,positive,neutral,1.0,0.5,5,6,0.6000000000000001,0.15,0.65,0.45,1,0.3611102897,0.8282150406000001,0.8823529412000001,1.0,3.342e-07,11.5493463255,53.8518719377,22.0266467015,120.1509979751,44.500197138,30.0001314254,1.000189156,1.0010718839,1.0006587294,1.000439153,17008.5438726884,96377.0819452342,5806.8419428585,3871.561295239,15.7654840208,84.6710761179,27.7508129206,18.8338752804,True,True,False,1.0
6017,relevant,1,low_certainty,negative,positive,1.0,0.5,5,5,0.9,0.9,0.75,0.0,0,0.0,0.0,1.1102230249999998e-16,0.0,0.0,0.6931471806,0.0,66.2502957071,8.2500328563,66.2502957071,8.2500328563,1.0009880941,1.0001097882,1.0009880941,1.0001097882,8709.7629142877,968.6403238097,8709.7629142877,968.6403238097,41.1262193808,5.4584688201,41.1262193808,5.4584688201,True,True,False,1.0
6017,relevant,2,non_answer,positive,positive,1.0,0.5,6,6,0.05,0.95,0.95,0.9,0,3.8857805859999997e-16,0.9998497324,0.9972299169,1.0,0.0,12.2263287311,0.0,134.1687624428,8.0088822338,8.0088822338,134.1687624428,1.0011979879,1.000063052,1.000063052,1.0011979879,107715.4445270265,5670.1812908961,5670.1812908961,107715.4445270265,94.5147321318,5.9218280069,5.9218280069,94.5147321318,False,True,False,1.0
6017,relevant,3,high_certainty,positive,neutral,1.0,0.5,6,5,0.95,0.5,0.95,0.45,1,0.7136030429,0.8066265003,0.9473684211,1.0,5.628e-07,11.5493463255,53.8518719377,37.2501642817,37.2501642817,134.1687624428,8.0088822338,1.0005489412,1.0005489412,1.0011979879,1.000063052,4839.2016190487,4839.2016190487,107715.4445270265,5670.1812908961,23.2923441005,23.2923441005,94.5147321318,5.9218280069,True,True,False,1.0
6017,relevant,4,high_certainty,negative,negative,1.0,0.5,6,3,0.05,0.35,0.95,0.3,3,0.6476710983,0.5828864093,0.9022556391,0.9980039725,5.949e-07,11.6379454383,90.4147558146,7.4594552324,12.9961311458,8.0088822338,134.1687624428,1.0002700626,1.0005015447,1.000063052,1.0011979879,24.9810242575,45.5361879068,5670.1812908961,107715.4445270265,3.8076315134,6.2141728107,5.9218280069,94.5147321318,True,True,False,1.0
6017,relevant,5,exhaustive,negative,neutral,1.0,0.5,6,4,0.9,0.75,0.95,0.15,2,0.3422825309,0.2139288736,0.6666666667000001,0.9328052844,3.9160000000000004e-07,11.6312549634,78.8295559584,28.7783315303,10.2594438434,127.1598802089,15.0177644677,1.0007010536,1.0002336845,1.0011349359,1.000126104,619.0989696456,207.0329898819,102046.2632361304,11339.3625817923,15.7052531353,5.9017510451,89.5929041249,10.8436560139,True,True,False,1.0
6017,relevant,6,exhaustive,negative,neutral,1.0,0.5,6,3,0.05,0.55,0.95,0.5,3,0.7063774969000001,0.8591135602000001,0.956937799,0.9999979319,6.145e-07,11.6379454383,90.4147558145,11.150572508,9.3050138702,8.0088822338,134.1687624428,1.000424384,1.0003472233,1.000063052,1.0011979879,38.6844666904,31.8327454739,5670.1812908961,107715.4445270265,5.4119923783,4.6098119459,5.9218280069,94.5147321318,True,True,False,1.0
6017,relevant,8,low_certainty,positive,positive,1.0,0.5,5,4,0.89,0.8,0.9,0.09,1,0.2220121367,0.0922048393,0.5056179775,0.6256151695000001,2.013e-07,9.0886552519,24.9776840205,30.630220299,8.4075550748,65.5252924214,8.975036142,1.0007477906,1.0001869476,1.0009771153,1.0001207671,660.305567622,165.8263919055,8612.9988819067,1065.4043561907,16.6856033443,4.9214008361,40.6803724988,5.9043157021,True,True,False,1.0
6017,relevant,9,non_answer,positive,neutral,1.0,0.5,3,5,0.4,0.85,0.35,0.45,2,0.3611102897,0.8282150406000001,0.8823529412000001,0.9999999996,2.868e-07,9.1705476419,36.5628838768,62.6252792789,11.8750492845,8.3822345513,12.0733518269,1.0009332,1.0001646824,1.0003086429,1.0004629644,8225.9427523828,1452.4604857146,28.4068848657,42.1103272986,38.8969849708,7.6877032301,4.2087217296,5.8130825945,False,True,False,1.0
6017,relevant,10,low_certainty,negative,negative,1.0,0.5,4,3,0.2,0.5,0.85,0.3,1,0.2780719051,0.4728574236,0.75,0.9436437629,1.539e-07,6.6301750076,11.5851998562,10.2277931891,10.2277931891,8.4075550748,30.630220299,1.0003858037,1.0003858037,1.0001869476,1.0007477906,35.258606082200004,35.258606082200004,165.8263919055,660.305567622,5.0109021621,5.0109021621,4.9214008361,16.6856033443,True,True,False,1.0
6017,relevant,11,exhaustive,positive,negative,1.0,0.5,6,6,0.9,0.1,0.9,0.8,0,0.0,0.9970888807,0.987654321,1.0,0.0,12.1085469204,0.0,15.0177644677,127.1598802089,127.1598802089,15.0177644677,1.000126104,1.0011349359,1.0011349359,1.000126104,11339.3625817923,102046.2632361304,102046.2632361304,11339.3625817923,10.8436560139,89.5929041249,89.5929041249,10.8436560139,True,True,False,1.0
6021,helpful,2,non_answer,positive,positive,1.0,0.875,1,3,0.37,0.8,0.24,0.43,2,0.2287439978,0.7662541022,0.8531746032,0.9907145141,1.177e-07,4.276713633,7.865804879,15.7644691026,4.6911172756,2.3381045962,3.2783943125,1.0006172858,1.0001543215,1.0001647926,1.0002805928,55.8137697315,14.7034424329,0.450102698,0.0636883777,7.4174434593,2.6043608648000003,1.0577197947,1.0982796504,False,False,False,0.625
6021,helpful,3,high_certainty,negative,positive,1.0,0.875,1,1,0.15,0.6000000000000001,0.64,0.45,0,0.3611102897,0.7625038439,0.8823529412000001,0.5914716201,3.67e-08,1.2052483999,0.0,3.1698993452,2.4465995635,1.5424748363,4.0740240724,1.0002672313,1.0001781542,1.0000668078,1.0003785776,0.1082746455,0.4055164303,0.7770686614000001,-0.2632775856,1.0935996671,1.062399778,1.0233999168,1.1325995283,True,False,True,0.625
6021,helpful,4,exhaustive,positive,neutral,1.0,0.875,5,1,0.93,0.52,0.95,0.41,4,0.6329218851,0.7403288065,0.9184587814,0.9194135033,4.552e-07,9.1778057594,44.428688756,2.8805794325000003,2.7359194762,68.425305564,6.0750229994,1.0002316004,1.000213785,1.0010210306,1.0000768518,0.2271713594,0.2866197164,9000.0550114306,678.3482266668,1.0811197114,1.0748797336,42.4637600269,4.1209281741,True,True,False,0.625
6021,helpful,5,low_certainty,positive,positive,1.0,0.875,2,5,0.96,0.88,0.58,0.08,3,0.2870686762,0.1232235965,0.6944444444,0.8130764861,2.311e-07,9.1772368476,41.9363546757,64.8002891358,9.7000394276,9.3698735819,1.3487447326,1.0009661365,1.0001317459,1.0005841501,1.0000243396,8516.2348495257,1162.1683885717,4.8584595644,1.1607691485,40.2345256168,6.3501625841,3.5424001842,1.105933341,True,True,False,0.625
6021,helpful,6,low_certainty,negative,neutral,1.0,0.875,2,2,0.05,0.06,0.45,0.01,0,0.041047962,0.0031075624,0.1754385965,0.0028389137,5.4e-09,0.7325527682,0.0,1.5231170989,9.1955012156,1.4359309157,9.2826873987,1.0000365094,1.0005719803,1.0000304245,1.0005780652,1.2411537228,4.7780749901,1.2009614356,4.8182672773,1.1589000115,3.4894335137,1.1324166763,3.5159168489,True,True,False,0.625
6021,helpful,7,exhaustive,negative,negative,1.0,0.875,1,1,0.4,0.56,0.5700000000000001,0.16,0,0.0186369268,0.1572566297,0.4761904762,0.0950635334,2.1e-09,0.9064774813,0.0,3.0252393889,2.5912595198,2.4465995635,3.1698993452,1.0002494158,1.0001959696,1.0001781542,1.0002672313,0.1677230024,0.3460680733,0.4055164303,0.1082746455,1.0873596893,1.0686397558,1.062399778,1.0935996671,True,False,True,0.625
6021,helpful,8,exhaustive,positive,negative,1.0,0.875,4,2,0.98,0.23,0.95,0.75,2,0.636570761,0.9886234442,0.9939040551,0.9999985515,3.310000000000001e-07,6.7118775278000005,16.9586706551,3.0052822123,7.713336102099999,37.2970198663,1.7407555075,1.0001399526,1.0004685371,1.0009160434,1.0000186948,1.924422604,4.0948061089,808.649320337,17.4826391906,1.6091167108,3.0392168144,20.2148640967,1.3921400836,True,True,False,0.625
6021,helpful,9,non_answer,positive,neutral,1.0,0.875,1,1,0.37,0.43,0.11,0.06,0,0.0351429445,0.0244386835,0.2214839424,0.0142321014,3.9e-09,0.7785654467,0.0,2.5550945308,3.061404378,2.3381045962,3.2783943125,1.0001915157,1.0002538697,1.0001647926,1.0002805928,0.3609301626,0.1528609132,0.450102698,0.0636883777,1.0670797614,1.0889196837,1.0577197947,1.0982796504,False,False,False,0.625
6021,helpful,11,high_certainty,positive,negative,1.0,0.875,4,3,0.71,0.2,0.6000000000000001,0.51,1,0.1467931515,0.866096123,0.8978873239,0.9990375442,1e-10,6.6301750076,11.5851998562,4.6911172756,15.7644691026,27.2968205154,11.7409548584,1.0001543215,1.0006172858,1.0006636641,1.0002710741,14.7034424329,55.8137697315,586.1336912645,239.998268263,2.6043608648000003,7.4174434593,14.920972968,6.6860312123,True,True,False,0.625
6021,helpful,12,high_certainty,positive,negative,1.0,0.875,1,6,0.34,0.02,0.53,0.32,5,0.7833781624,0.9030224937,0.9603841537,1.0,7.166e-07,11.6385630133,98.2805606937,3.8035528935,138.3740917831,2.229609629,3.3868892798,1.0000252208,1.0012358191,1.000151431,1.0002939544,2268.6725163585,111116.9533015642,0.4946889658,0.01910211,2.9687312028,97.467828936,1.0530398113,1.1029596338,True,False,True,0.625
6027,helpful,1,exhaustive,negative,negative,0.75,0.875,6,6,0.15,0.8,0.8200000000000001,0.65,0,0.1120877902,0.9612820629,0.9558823529,1.0,8.49e-08,11.9009100997,0.0,113.1421157413,29.0355289353,22.0266467015,120.1509979751,1.0010088319,1.000252208,1.000189156,1.0010718839,90707.9006543381,22677.7251635845,17008.5438726884,96377.0819452342,79.749248111,20.6873120277,15.7654840208,84.6710761179,True,True,False,1.0
6027,helpful,3,low_certainty,positive,neutral,0.75,0.875,5,5,0.66,0.61,0.54,0.05,0,0.0399808435,0.0176055226,0.1942501943,0.2362953087,2.67e-08,6.8769252025,1e-10,45.2252004237,29.2751281397,48.8502168519,25.6501117116,1.0006697082,1.0004281741,1.0007246024,1.00037328,5903.6059752394,3774.797262858,6387.4261371443,3290.9771009531,28.1966598026,18.3880283984,30.4258942126,16.1587939883,True,True,False,1.0
6027,helpful,4,exhaustive,negative,neutral,0.75,0.875,6,4,0.05,0.6000000000000001,0.96,0.55,2,0.6845536373000001,0.9014363025,0.9649122807,1.0,5.779e-07,11.6312549634,78.8295559584,23.2226652243,15.8151101495,8.0088822338,134.1687624428,1.0005608429,1.0003738953,1.000063052,1.0011979879,495.4791757165,330.652783811,5670.1812908961,107715.4445270265,12.7642025082,8.8428016721,5.9218280069,94.5147321318,True,True,False,1.0
6027,helpful,5,exhaustive,positive,positive,0.75,0.875,7,5,1.0,0.9,1.0,0.1,2,0.4689955936,0.2953119505,1.0,0.9999999237,5.886000000000001e-07,14.093602927,169.9564759042,66.2502957071,8.2500328563,270.3341408767,1.0,1.0009880941,1.0001097882,1.0014242107,1.0,8709.7629142877,968.6403238097,1328348.2974869297,1.0,41.1262193808,5.4584688201,215.5411641051,1.0,True,True,False,1.0
6027,helpful,6,high_certainty,negative,positive,0.75,0.875,5,6,0.23,0.92,0.87,0.6900000000000001,1,0.3758321133,0.9911981419,0.974025974,1.0,3.504e-07,11.5493463255,53.8518719378,129.9634331025,12.2142115741,17.6750755696,56.8252529938,1.0011601567,1.0001008832,1.0002525129,1.0008453694,104313.9357524888,9071.6900654338,2226.5727447624,7451.830493335,91.5616353276,8.8749248111,11.2544782862,35.3302099147,True,True,False,1.0
6027,helpful,7,exhaustive,positive,positive,0.75,0.875,6,6,0.92,0.76,0.87,0.16,0,0.3928610892,0.2531845176,0.7246376812,0.9999863126,2.841e-07,10.4991531046,0.0,107.5350099542,34.6426347224,129.9634331025,12.2142115741,1.0009583903,1.0003026496,1.0011601567,1.0001008832,86172.5556216212,27213.0701963014,104313.9357524888,9071.6900654338,75.8117857054,24.6247744333,91.5616353276,8.8749248111,True,True,False,1.0
6027,helpful,8,low_certainty,negative,positive,0.75,0.875,5,5,0.6000000000000001,0.76,0.7000000000000001,0.16,0,0.1759103151,0.1874765329,0.5263157895,0.9403360357,1.14e-07,8.0386569544,1e-10,56.1002497082,18.4000788552,44.500197138,30.0001314254,1.0008343906,1.0002634918,1.0006587294,1.000439153,7355.0664609541,2323.3367771434,5806.8419428585,3871.561295239,34.8843630327,11.7003251682,27.7508129206,18.8338752804,True,True,False,1.0
6027,helpful,9,high_certainty,positive,negative,0.75,0.875,6,6,0.95,0.21,0.95,0.74,0,0.4550857828,0.9864969661,0.9860093271,1.0,3.091000000000001e-07,12.0305862728,0.0,30.4373053821,111.7403392945,134.1687624428,8.0088822338,1.0002648184,1.0009962215,1.0011979879,1.000063052,23811.5614217637,89574.0643961589,107715.4445270265,5670.1812908961,21.6716776291,78.7648825096,94.5147321318,5.9218280069,True,True,False,1.0
6027,helpful,10,high_certainty,positive,neutral,0.75,0.875,6,5,0.7000000000000001,0.7000000000000001,0.32,0.0,1,0.0,0.0,1.1102230249999998e-16,0.0579330492,5.94e-08,11.5493463255,53.8518719378,51.7502299944,22.750098569,99.1243512736,43.053293403,1.0007685177,1.0003293647,1.0008827279,1.000378312,6774.4822666682,2903.9209714292,79369.5380725458,34016.0877453768,32.2092817406,14.3754064603,69.9055920971,30.5309680416,True,True,False,1.0
6027,helpful,12,non_answer,positive,negative,0.75,0.875,6,7,0.05,0.04,0.23,0.01,1,0.044104768,0.0040096216,0.2083333333,0.2989644565,2.147e-07,14.0102263806,116.1046039664,11.7733656351,259.5607752416,8.0088822338,134.1687624428,1.0000569684,1.0013672422,1.000063052,1.0011979879,53134.8918994772,1275214.4055874525,5670.1812908961,107715.4445270265,9.5816465642,206.9595175409,5.9218280069,94.5147321318,False,True,False,1.0
6028,helpful,1,low_certainty,positive,neutral,1.0,0.5,6,6,0.9,0.5,0.7000000000000001,0.4,0,0.5310044064,0.7055608241,0.8888888889000001,1.0,4.178e-07,11.4154107642,0.0,71.0888223383,71.0888223383,127.1598802089,15.0177644677,1.0006305199,1.0006305199,1.0011349359,1.000126104,56692.8129089613,56692.8129089613,102046.2632361304,11339.3625817923,50.2182800694,50.2182800694,89.5929041249,10.8436560139,True,True,False,1.0
6028,helpful,2,high_certainty,positive,negative,1.0,0.5,4,6,0.5,0.1,0.6000000000000001,0.4,2,0.5310044064,0.8167540412000001,0.8888888889000001,1.0,4.813000000000001e-07,11.6312549634,78.8295559584,15.0177644677,127.1598802089,19.5188876869,19.5188876869,1.000126104,1.0011349359,1.0004673691,1.0004673691,11339.3625817923,102046.2632361304,413.0659797638,413.0659797638,10.8436560139,89.5929041249,10.8035020902,10.8035020902,True,True,False,1.0
6028,helpful,3,exhaustive,negative,negative,1.0,0.5,6,5,0.05,0.35,0.9,0.3,1,0.6476710983,0.5828864093,0.9022556391,0.9999999995,5.183e-07,11.5493463255,53.8518719378,26.3751149972,48.1252135662,8.0088822338,134.1687624428,1.0003842588,1.0007136235,1.000063052,1.0011979879,3387.7411333341,6290.6621047633,5670.1812908961,107715.4445270265,16.6046408703,29.9800473306,5.9218280069,94.5147321318,True,True,False,1.0
6028,helpful,4,exhaustive,positive,neutral,1.0,0.5,6,6,0.9,0.05,1.0,0.85,0,0.1825986365,0.9996268699,0.9941520468,1.0,1.11e-07,12.1691708937,1e-10,8.0088822338,134.1687624428,127.1598802089,15.0177644677,1.000063052,1.0011979879,1.0011349359,1.000126104,5670.1812908961,107715.4445270265,102046.2632361304,11339.3625817923,5.9218280069,94.5147321318,89.5929041249,10.8436560139,True,True,False,1.0
6028,helpful,5,exhaustive,positive,negative,1.0,0.5,6,5,0.8,0.5,0.8,0.3,1,0.2780719051,0.4728574236,0.75,0.9999866821,2.691e-07,11.5493463255,53.8518719377,37.2501642817,37.2501642817,113.1421157413,29.0355289353,1.0005489412,1.0005489412,1.0010088319,1.000252208,4839.2016190487,4839.2016190487,90707.9006543381,22677.7251635845,23.2923441005,23.2923441005,79.749248111,20.6873120277,True,True,False,1.0
6028,helpful,7,high_certainty,negative,negative,1.0,0.5,6,5,0.1,0.2,0.8,0.1,1,0.2529325013,0.1147468135,0.5555555556,0.9027592826,2.737e-07,11.5493463255,53.8518719379,15.5000657127,59.0002628507,15.0177644677,127.1598802089,1.0002195765,1.0008783059,1.000126104,1.0011349359,1936.2806476195,7742.122590478,11339.3625817923,102046.2632361304,9.9169376402,36.6677505607,10.8436560139,89.5929041249,True,True,False,1.0
6028,helpful,9,high_certainty,negative,positive,1.0,0.5,4,5,0.4,0.7000000000000001,0.5,0.3,1,0.0896596952,0.4716253553,0.7142857143,0.9998901703,9.420000000000001e-08,9.0886552519,24.9776840206,51.7502299944,22.750098569,15.8151101495,23.2226652243,1.0007685177,1.0003293647,1.0003738953,1.0005608429,6774.4822666682,2903.9209714292,330.652783811,495.4791757165,32.2092817406,14.3754064603,8.8428016721,12.7642025082,True,True,False,1.0
6028,helpful,10,low_certainty,negative,positive,1.0,0.5,4,5,0.1,0.1,0.1,0.0,1,0.0,0.0,0.0,0.0932531935,1.165e-07,9.0886552519,24.9776840206,8.2500328563,66.2502957071,4.7037775374,34.3339978364,1.0001097882,1.0009880941,1.0000934738,1.0008412644,968.6403238097,8709.7629142877,83.4131959528,742.7187635748,5.4584688201,41.1262193808,2.960700418,18.6463037623,True,True,False,1.0
6028,helpful,11,low_certainty,negative,neutral,1.0,0.5,6,4,0.1,0.5,0.7000000000000001,0.4,2,0.5310044064,0.7055608241,0.8888888889000001,0.9999983925,4.813000000000001e-07,11.6312549634,78.8295559584,19.5188876869,19.5188876869,15.0177644677,127.1598802089,1.0004673691,1.0004673691,1.000126104,1.0011349359,413.0659797638,413.0659797638,11339.3625817923,102046.2632361304,10.8035020902,10.8035020902,10.8436560139,89.5929041249,True,True,False,1.0
6028,helpful,12,non_answer,positive,positive,1.0,0.5,4,4,0.4,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,15.8151101495,23.2226652243,15.8151101495,23.2226652243,1.0003738953,1.0005608429,1.0003738953,1.0005608429,330.652783811,495.4791757165,330.652783811,495.4791757165,8.8428016721,12.7642025082,8.8428016721,12.7642025082,False,True,False,1.0
