submission_id,AnswerCertainty,AnswerPolarity,ContextType,StimID,TaskType,TrialType,age,certainty_max,certainty_min,comments,education,experimentType,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,p_max,p_min,prolific_pid,prolific_session_id,prolific_study_id,responseTime,sliderResponse,trialNr
926,non_answer,N/A,neutral,3,relevance,main,55,NA,NA,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,NA,NA,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,9356,0,1
926,NA,NA,NA,3,relevance,reasoning,55,10,0,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,1,0.9,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,10697,100,2
926,exhaustive,positive,neutral,7,relevance,main,55,NA,NA,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,NA,NA,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,32355,93,3
926,low_certainty,negative,negative,8,relevance,main,55,NA,NA,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,NA,NA,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,34248,0,4
926,high_certainty,positive,negative,2,relevance,main,55,NA,NA,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,NA,NA,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,14086,85,5
926,NA,NA,NA,3,relevance,attention,55,6,6,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,1,0.95,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,12119,100,6
926,high_certainty,negative,positive,4,relevance,main,55,NA,NA,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,NA,NA,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,9204,62,7
926,exhaustive,positive,positive,6,relevance,main,55,NA,NA,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,NA,NA,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,19313,100,8
926,NA,NA,NA,4,relevance,reasoning,55,10,0,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,0.1,0,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,40278,72,9
926,exhaustive,negative,negative,1,relevance,main,55,NA,NA,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,NA,NA,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,13000,100,10
926,low_certainty,positive,neutral,12,relevance,main,55,NA,NA,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,NA,NA,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,21237,60,11
926,high_certainty,negative,positive,11,relevance,main,55,NA,NA,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,NA,NA,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,11555,67,12
926,NA,NA,NA,4,relevance,attention,55,2,2,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,0.05,0,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,8116,0,13
926,exhaustive,negative,negative,5,relevance,main,55,NA,NA,,Higher degree,relevance_only,360196,1741780032750,1741779672554,female,relevant,english,NA,NA,6471e0a407b30a4f171dbd35,67d172ca0456aaf01d5f72a3,67d161cf3bffdf1fcef74f61,8107,100,14
927,NA,NA,NA,2,relevance,practice,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,32790,61,1
927,NA,NA,NA,3,relevance,practice,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,23191,32,2
927,NA,NA,NA,4,relevance,practice,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,11765,0,3
927,NA,NA,NA,5,relevance,practice,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,13931,100,4
927,high_certainty,positive,neutral,8,relevance,main,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,27236,95,1
927,NA,NA,NA,3,relevance,reasoning,70,10,0,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,1,0.9,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,18715,100,2
927,low_certainty,negative,negative,12,relevance,main,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,24593,0,3
927,non_answer,N/A,neutral,3,relevance,main,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,10466,0,4
927,exhaustive,positive,positive,5,relevance,main,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,13343,100,5
927,NA,NA,NA,3,relevance,attention,70,6,6,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,1,0.95,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,11830,100,6
927,low_certainty,negative,negative,1,relevance,main,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,22327,6,7
927,exhaustive,positive,positive,9,relevance,main,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,15448,100,8
927,NA,NA,NA,4,relevance,reasoning,70,10,0,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,0.1,0,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,25645,5,9
927,low_certainty,positive,negative,10,relevance,main,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,22944,95,10
927,exhaustive,negative,positive,7,relevance,main,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,31453,0,11
927,high_certainty,negative,neutral,6,relevance,main,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,13642,85,12
927,NA,NA,NA,4,relevance,attention,70,2,2,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,0.05,0,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,10423,0,13
927,high_certainty,negative,positive,4,relevance,main,70,NA,NA,,Graduated College,relevance_only,376896,1741780051151,1741779674255,female,relevant,English,NA,NA,597f88ce7b7b850001fa4f3d,67d172cb694c688656a7729e,67d161cf3bffdf1fcef74f61,13629,0,14
928,NA,NA,NA,2,relevance,practice,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,33969,75,1
928,NA,NA,NA,3,relevance,practice,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,56662,30,2
928,NA,NA,NA,4,relevance,practice,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,18151,0,3
928,NA,NA,NA,5,relevance,practice,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,20912,85,4
928,non_answer,N/A,neutral,6,relevance,main,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,20864,25,1
928,NA,NA,NA,3,relevance,reasoning,42,10,0,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,1,0.9,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,18151,95,2
928,high_certainty,positive,negative,1,relevance,main,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,23280,85,3
928,low_certainty,positive,neutral,8,relevance,main,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,28631,80,4
928,high_certainty,positive,positive,12,relevance,main,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,22048,35,5
928,NA,NA,NA,3,relevance,attention,42,6,6,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,1,0.95,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,16921,100,6
928,exhaustive,positive,neutral,7,relevance,main,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,34910,85,7
928,low_certainty,positive,negative,11,relevance,main,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,19048,60,8
928,NA,NA,NA,4,relevance,reasoning,42,10,0,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,0.1,0,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,28103,20,9
928,low_certainty,negative,positive,2,relevance,main,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,16200,40,10
928,low_certainty,negative,negative,4,relevance,main,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,16136,30,11
928,exhaustive,negative,positive,3,relevance,main,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,20177,99,12
928,NA,NA,NA,4,relevance,attention,42,2,2,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,0.05,0,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,12591,0,13
928,high_certainty,negative,positive,5,relevance,main,42,NA,NA,,Graduated College,relevance_only,550525,1741780140222,1741779589697,male,relevant,English,NA,NA,62a88493755a97cf70b15ddf,67d17260d7568a26f23ae4cc,67d161cf3bffdf1fcef74f61,16928,50,14
929,NA,NA,NA,2,relevance,practice,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,35441,25,1
929,NA,NA,NA,3,relevance,practice,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,34539,31,2
929,NA,NA,NA,4,relevance,practice,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,13261,24,3
929,NA,NA,NA,5,relevance,practice,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,15205,83,4
929,non_answer,N/A,neutral,2,relevance,main,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,97585,70,1
929,NA,NA,NA,3,relevance,reasoning,56,10,0,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,1,0.9,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,25660,70,2
929,low_certainty,negative,positive,5,relevance,main,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,19613,40,3
929,high_certainty,negative,negative,7,relevance,main,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,8973,40,4
929,low_certainty,positive,positive,11,relevance,main,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,5613,42,5
929,NA,NA,NA,3,relevance,attention,56,6,6,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,1,0.95,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,8848,8,6
929,exhaustive,positive,negative,4,relevance,main,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,5391,75,7
929,exhaustive,positive,neutral,6,relevance,main,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,14924,76,8
929,NA,NA,NA,4,relevance,reasoning,56,10,0,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,0.1,0,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,111879,35,9
929,exhaustive,negative,negative,3,relevance,main,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,14174,88,10
929,high_certainty,positive,positive,12,relevance,main,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,5823,42,11
929,high_certainty,positive,neutral,10,relevance,main,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,10478,39,12
929,NA,NA,NA,4,relevance,attention,56,2,2,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,0.05,0,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,44010,65,13
929,low_certainty,positive,negative,9,relevance,main,56,NA,NA,,Graduated High-school,relevance_only,514659,1741780188942,1741779674283,female,relevant,english,NA,NA,6725347167ba634df0e78de9,67d172ceaa4606c3938c400d,67d161cf3bffdf1fcef74f61,10612,53,14
930,NA,NA,NA,2,relevance,practice,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,38624,74,1
930,NA,NA,NA,3,relevance,practice,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,54544,29,2
930,NA,NA,NA,4,relevance,practice,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,16706,3,3
930,NA,NA,NA,5,relevance,practice,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,17466,98,4
930,exhaustive,positive,positive,6,relevance,main,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,25743,98,1
930,NA,NA,NA,3,relevance,reasoning,39,10,0,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,1,0.9,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,15386,99,2
930,high_certainty,negative,positive,7,relevance,main,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,60107,38,3
930,low_certainty,negative,negative,4,relevance,main,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,17656,75,4
930,low_certainty,positive,neutral,11,relevance,main,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,14790,55,5
930,NA,NA,NA,3,relevance,attention,39,6,6,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,1,0.95,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,25460,100,6
930,non_answer,N/A,negative,8,relevance,main,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,20304,2,7
930,non_answer,N/A,positive,5,relevance,main,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,24514,12,8
930,NA,NA,NA,4,relevance,reasoning,39,10,0,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,0.1,0,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,30697,10,9
930,high_certainty,positive,neutral,12,relevance,main,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,18462,45,10
930,exhaustive,positive,neutral,1,relevance,main,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,25872,96,11
930,exhaustive,negative,negative,2,relevance,main,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,19908,98,12
930,NA,NA,NA,4,relevance,attention,39,2,2,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,0.05,0,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,13095,0,13
930,high_certainty,negative,neutral,9,relevance,main,39,NA,NA,Thank you for having me. ,Graduated College,relevance_only,502981,1741780223414,1741779720433,male,relevant,English,NA,NA,66421610459ae675582e0a98,67d1730828aa2f2dd04b7e3d,67d161cf3bffdf1fcef74f61,24123,80,14
931,NA,NA,NA,2,relevance,practice,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,93093,55,1
931,NA,NA,NA,3,relevance,practice,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,93789,38,2
931,NA,NA,NA,4,relevance,practice,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,45420,4,3
931,NA,NA,NA,5,relevance,practice,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,80037,95,4
931,high_certainty,positive,positive,8,relevance,main,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,37767,61,1
931,NA,NA,NA,3,relevance,reasoning,73,10,0,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,1,0.9,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,38202,93,2
931,low_certainty,negative,neutral,2,relevance,main,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,29956,23,3
931,high_certainty,negative,positive,4,relevance,main,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,35389,9,4
931,exhaustive,negative,negative,12,relevance,main,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,37428,99,5
931,NA,NA,NA,3,relevance,attention,73,6,6,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,1,0.95,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,32800,100,6
931,high_certainty,negative,negative,7,relevance,main,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,50996,55,7
931,high_certainty,positive,positive,5,relevance,main,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,37501,73,8
931,NA,NA,NA,4,relevance,reasoning,73,10,0,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,0.1,0,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,47652,18,9
931,exhaustive,negative,neutral,1,relevance,main,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,36602,67,10
931,exhaustive,positive,negative,11,relevance,main,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,40290,99,11
931,low_certainty,positive,neutral,6,relevance,main,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,31013,43,12
931,NA,NA,NA,4,relevance,attention,73,2,2,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,0.05,0,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,29085,0,13
931,non_answer,N/A,neutral,9,relevance,main,73,NA,NA,,Did not graduate High-school,relevance_only,931539,1741780272777,1741779341238,male,relevant,English,NA,NA,64b00963c1ea5bb33dc30910,67d1717ef2533fd38b559ad5,67d161cf3bffdf1fcef74f61,36782,7,14
932,NA,NA,NA,2,relevance,practice,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,36722,0,1
