,submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,bayes_factor_utility,beta_kl_utility,beta_entropy_change,beta_bayes_factor_utility,pure_second_order_belief_change,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_a,prior_beta_for_entropy_b,posterior_beta_for_entropy_a,posterior_beta_for_entropy_b,prior_beta_for_bf_a,prior_beta_for_bf_b,posterior_beta_for_bf_a,posterior_beta_for_bf_b,prior_beta_for_2nd_order_change_a,prior_beta_for_2nd_order_change_b,posterior_beta_for_2nd_order_change_a,posterior_beta_for_2nd_order_change_b
1958,5989,helpful,10,low_certainty,negative,negative,1.0,0.875,6,2,0.05,0.5,0.85,0.45,4,0.7136030429,0.8066265003,0.9473684211000001,0.9974967969,6.369e-07,11.6385144577,95.7882266135,5.3593091572,5.3593091572,8.0088822338,134.1687624428,1.0003042449,1.0003042449,1.000063052,1.0011979879,3.0096143564,3.0096143564,5670.1812908961,107715.4445270265,2.3241667626,2.3241667626,5.9218280069,94.5147321318
1959,5989,helpful,12,low_certainty,positive,neutral,1.0,0.875,6,6,0.05,0.05,0.8,0.0,0,0.0,0.0,1.110223025e-16,0.0,0.0,0.6931471806,0.0,8.0088822338,134.1687624428,8.0088822338,134.1687624428,1.000063052,1.0011979879,1.000063052,1.0011979879,5670.1812908961,107715.4445270265,5670.1812908961,107715.4445270265,5.9218280069,94.5147321318,5.9218280069,94.5147321318
1960,5990,relevant,1,high_certainty,positive,negative,1.0,1.0,6,3,0.89,0.30000000000000004,0.89,0.59,3,0.38137494110000003,0.9210388381,0.9470304976,0.9999973206,4.462e-07,11.637945438300001,90.4147558147,6.5366759135,13.9189104647,125.7581037622,16.4195409144,1.0002314822,1.0005401251,1.0011223255,1.0001387144,21.5551636493,48.962048515,100912.4269779511,12473.1988399715,3.4065412972,6.6152630269,88.6085385235,11.8280216153
1961,5990,relevant,2,exhaustive,positive,negative,1.0,1.0,6,5,0.89,0.18,0.99,0.71,1,0.18016108760000002,0.9815233284,0.9728692793,1.0,2.2850000000000001e-07,11.5493463255,53.8518719378,14.0500591414,60.450269422,125.7581037622,16.4195409144,1.0001976188,1.0009002635,1.0011223255,1.0001387144,1742.7525828575,7935.6506552399,100912.4269779511,12473.1988399715,9.0252438762,37.5594443248,88.6085385235,11.8280216153
1962,5990,relevant,3,low_certainty,negative,neutral,1.0,1.0,6,4,0.76,0.5,0.78,0.26,2,0.2049597206,0.3762073125,0.6842105263,0.9862458182,2.4000000000000003e-07,11.6312549634,78.8295559583,19.5188876869,19.5188876869,107.5350099542,34.6426347224,1.0004673691,1.0004673691,1.0009583903,1.0003026496,413.0659797638,413.0659797638,86172.5556216212,27213.0701963014,10.8035020902,10.8035020902,75.8117857054,24.6247744333
1963,5990,relevant,5,non_answer,,positive,1.0,1.0,6,6,0.89,0.89,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,125.7581037622,16.4195409144,125.7581037622,16.4195409144,1.0011223255,1.0001387144,1.0011223255,1.0001387144,100912.4269779511,12473.1988399715,100912.4269779511,12473.1988399715,88.6085385235,11.8280216153,88.6085385235,11.8280216153
1964,5990,relevant,6,exhaustive,positive,positive,1.0,1.0,7,2,0.99,0.61,0.99,0.38,5,0.8840064126,0.7702682967000001,0.9842009842,0.9997559214,9.391e-07,14.0994445739,211.8928305799,6.3183571718,4.4002611426,267.6407994679,3.6933414088000003,1.0003711787,1.000237311,1.0014099686,1.0000142421,3.4517295149000002,2.567499198,1315064.8245120603,13284.4729748693,2.6154834504,2.0328500748,213.395752464,3.1454116411
1965,5990,relevant,7,exhaustive,negative,positive,1.0,1.0,5,5,0.25,0.65,0.76,0.4,0,0.12278993090000001,0.6688870621,0.8205128205000001,0.9999999751,7.920000000000001e-08,8.9545603207,0.0,48.1252135662,26.3751149972,19.1250821409,55.3752464226,1.0007136235,1.0003842588,1.0002744706,1.0008234118,6290.6621047633,3387.7411333341,2420.1008095244,7258.3024285731,29.9800473306,16.6046408703,12.1461720502,34.4385161507
1966,5990,relevant,8,high_certainty,negative,neutral,1.0,1.0,5,3,0.39,0.61,0.79,0.22,2,0.0,0.278848894,0.5912389143,0.7636560168000001,6.62e-08,9.1705476419,36.5628838769,12.2579076907,8.1976786875,29.2751281397,45.2252004237,1.0004706805,1.0003009268,1.0004281741,1.0006697082,42.7954994202,27.7217127441,3774.797262858,5903.6059752394,5.8933006377,4.1285036864,18.3880283984,28.1966598026
1967,5990,relevant,9,exhaustive,negative,positive,1.0,1.0,6,5,0.1,0.7000000000000001,0.98,0.6000000000000001,1,0.4122953056,0.9285060583,0.9523809524,1.0,3.727e-07,11.5493463255,53.8518719379,51.7502299944,22.750098569,15.0177644677,127.1598802089,1.0007685177,1.0003293647,1.000126104,1.0011349359,6774.4822666682,2903.9209714292,11339.3625817923,102046.2632361304,32.2092817406,14.3754064603,10.8436560139,89.5929041249
1968,5990,relevant,10,low_certainty,positive,neutral,1.0,1.0,5,5,0.71,0.6000000000000001,0.65,0.11,0,0.1022293481,0.0835336428,0.3873239437,0.7444355652,6.75e-08,7.6642568638,0.0,44.500197138,30.0001314254,52.47523328,22.0250952834,1.0006587294,1.000439153,1.0007794965,1.0003183859,5806.8419428585,3871.561295239,6871.2462990492,2807.1569390483,27.7508129206,18.8338752804,32.6551286227,13.9295595783
1969,5990,relevant,11,high_certainty,negative,negative,1.0,1.0,6,2,0.1,0.35000000000000003,0.88,0.25,4,0.4650724618,0.4269417922,0.7936507937,0.8926642378,5.122e-07,11.6385144577,95.7882266136,4.0515164101,6.6671019044,15.0177644677,127.1598802089,1.0002129714,1.0003955183,1.000126104,1.0011349359,2.4067300495,3.6124986634000003,11339.3625817923,102046.2632361304,1.9269167338000002,2.7214167914000003,10.8436560139,89.5929041249
1970,5991,relevant,1,high_certainty,negative,neutral,1.0,0.875,1,4,0.76,0.48,0.67,0.28,3,0.2038052566,0.419421268,0.7085020243,0.9861373860000001,3.84e-08,6.7185518988,19.4510047353,18.7781321794,20.2596431944,3.7485391706,1.8679597381000002,1.0004486743,1.0004860639,1.0003384929,1.0001068925,396.5833405732,429.5486189543,-0.1295187824,0.6433098582,10.4113620066,11.1956421738,1.1185595783,1.0374398668
1971,5991,relevant,3,low_certainty,negative,negative,1.0,0.875,4,2,0.28,0.53,0.6000000000000001,0.25,2,0.141950778,0.34729592930000003,0.6551362683,0.6551306777,1.136e-07,6.7118775278000005,16.9586706552,5.6208677066,5.0977506078,11.3705771047,27.6671982691,1.0003224995,1.0002859902,1.0002617267,1.0006730115,3.1301912178,2.8890374951,231.7569486677,594.3750108598,2.4036167684,2.2447167568,6.4899611705,15.1170430099
1972,5991,relevant,5,high_certainty,positive,neutral,1.0,0.875,6,2,0.8300000000000001,0.43,0.92,0.4,4,0.3281102584,0.6769723948,0.8454872120000001,0.9591261985,3.8950000000000004e-07,11.6385144577,95.7882266136,4.7490058752,5.9696124392000005,117.3474450816,24.830199595,1.0002616506,1.0003468391,1.0010466631,1.0002143768,2.7282683465,3.2909603664000002,94109.4094288758,19276.2163890468,2.1387834158,2.5095501094,82.7023449152,17.7342152236
1973,5991,relevant,6,non_answer,,negative,1.0,0.875,2,4,0.38,0.21,0.13,0.17,2,0.21655928230000002,0.2208689415,0.5662891406,0.9032122252,1.566e-07,6.7118775278000005,16.9586706552,8.7779328285,30.2598425453,4.3130749595,6.4055433549,1.000196295,1.0007384432,1.0002312261,1.0003772636,174.0677115008,652.0642480267,2.5273069109,3.4919218020000002,5.1174708779,16.4895333025,2.0063667396,2.6419667856
1974,5991,relevant,7,high_certainty,negative,negative,1.0,0.875,4,2,0.08,0.26,0.89,0.18,2,0.4245671823,0.2968381918,0.7525083612,0.7107799566,2.628e-07,6.7118775278000005,16.958670655,3.2668407618,7.4517775527,3.9630220299000003,35.0747533439,1.0001582073,1.0004502824,1.0000747791,1.0008599591,2.0449994654,3.9742292475000003,66.9305567622,759.2014027653,1.6885667166,2.9597668087,2.5685603344,19.0384438459
1975,5991,relevant,8,non_answer,,positive,1.0,0.875,4,4,0.63,0.76,0.12,0.13,0,0.1556318133,0.1301460065,0.46230440970000003,0.6168586433000001,7.28e-08,5.3765475533,1e-10,29.1487092841,9.8890660897,24.3337984855,14.7039768883,1.000710401,1.0002243372,1.0005888851,1.0003458531,627.3402892409,198.7916702866,520.2031345023,305.9288250252,15.9013231771,5.7056810033000005,13.3524126336,8.2545915467
1976,5991,relevant,9,exhaustive,positive,positive,1.0,0.875,6,4,0.96,0.65,1.0,0.31,2,0.6917758663,0.6153369946,0.9226190476,0.9999980027,5.837e-07,11.6312549634,78.8295559584,25.074553993,13.9632213808,135.5705388895,6.6071057871,1.0006075798,1.0003271584,1.0012105983,1.0000504416,536.6857736929,289.4461858346,108849.2807852057,4536.3450327169,13.7445527172,7.8624514631,95.4990977332,4.9374624055
1977,5991,relevant,10,exhaustive,negative,neutral,1.0,0.875,2,3,0.04,0.38,0.97,0.34,1,0.7157498331000001,0.6655112174000001,0.9320175439,0.9872802452,9.470000000000001e-08,4.1971716232,5.373470799,8.0131228237,12.4424635545,1.3487447326,9.3698735819,1.0002932108,1.0004783965,1.0000243396,1.0005841501,27.0365406224,43.4806715419,1.1607691485,4.8584595644,4.0482856432,5.973518681,1.105933341,3.5424001842
1978,5991,relevant,11,low_certainty,positive,positive,1.0,0.875,5,4,0.93,0.8200000000000001,0.88,0.11,1,0.3141533948,0.1557218001,0.6571087216,0.8348353422,2.4840000000000003e-07,9.0886552519,24.9776840206,31.3709758065,7.6667995673,68.425305564,6.0750229994,1.0007664853,1.0001682529,1.0010210306,1.0000768518,676.7882068126,149.343752715,9000.0550114306,678.3482266668,17.0777434279,4.5292607525,42.4637600269,4.1209281741
1979,5991,relevant,12,exhaustive,positive,negative,1.0,0.875,3,5,0.66,0.05,0.9,0.61,2,0.6384217479000001,0.9888522822,0.9728867624,1.0,4.299e-07,9.1705476419,36.5628838768,4.6250164282,69.8753121352,13.1806870096,7.2748993686,1.0000548941,1.0010429883,1.0005092608,1.0002623465,484.8201619049,9193.5830761926,46.2213600285,24.2958521359,3.22923441,43.3554537909,6.2943908539,3.7274134702
1980,5992,helpful,2,exhaustive,negative,negative,1.0,0.75,6,2,0.07,0.23,0.75,0.16,4,0.4120876526,0.2640839397,0.7480130902000001,0.8113765156,5.466e-07,11.6385144577,95.7882266135,3.0052822123,7.7133361020999995,10.8124351274,131.3652095492,1.0001399526,1.0004685371,1.0000882728,1.0011727671,1.924422604,4.0948061089,7937.8538072546,105447.772010668,1.6091167108,3.0392168144,7.8905592097,92.546000929
1981,5992,helpful,3,high_certainty,positive,neutral,1.0,0.75,5,1,0.73,0.47000000000000003,0.8,0.26,4,0.1559369524,0.3704984107,0.6720082709,0.6494793953,1.937e-07,9.1778057594,44.4286887559,2.6997544871,2.9167444216,53.9252398513,20.5750887121,1.0002093311,1.0002360543,1.0008014541,1.0002964282,0.3014818056,0.2123092702,7064.7743638111,2613.6288742863,1.0733197392,1.0826797059,33.5468223867,13.0378658143
1982,5992,helpful,4,low_certainty,positive,positive,1.0,0.75,4,1,0.5700000000000001,0.31,0.55,0.26,3,0.0926415788,0.3798221362,0.6610729723000001,0.5034715501,5.5200000000000005e-08,6.7185518988,19.4510047353,2.1211146617,3.495384247,22.111531963,16.9262434107,1.0001380695,1.0003073159,1.0005328008,1.0004019374,0.5392752335000001,-0.0254841577,470.7552169307,355.3767425968,1.048359828,1.1076396171,12.1759923828,9.4310117976
1983,5992,helpful,6,low_certainty,negative,neutral,1.0,0.75,3,2,0.47000000000000003,0.4,0.19,0.07,1,0.0264509941,0.032828213700000004,0.2482269504,0.1072247529,1.48e-08,4.1971716232,5.3734707989,4.4874473258,6.2311709887,9.6741255978,10.7814607804,1.0002433959,1.0003650938,1.0003626554,1.0004089519,2.6076914852,3.4115372277000002,33.2030897172,37.3141224471,2.0593334101,2.5890001151,4.7702480323,5.2515562918
1984,5992,helpful,7,high_certainty,negative,neutral,1.0,0.75,5,2,0.08,0.48,0.77,0.4,3,0.5966663458,0.7184700902000001,0.9057971014,0.9819792411,4.23e-07,9.1772368476,41.9363546758,5.1849367909,5.5336815235,6.8000262851,67.7003022783,1.0002920751,1.0003164147,1.0000878306,1.0010100518,2.9292297822,3.0899989307,775.1122590478,8903.2909790496,2.2712000921,2.3771334331,4.5667750561,42.0179131449
1985,5992,helpful,8,high_certainty,negative,positive,1.0,0.75,6,3,0.30000000000000004,0.77,0.87,0.47000000000000003,3,0.1032795957,0.8077067494,0.8719851577000001,0.9981571292,1.213e-07,11.637945438300001,90.4147558146,15.2108015112,5.244784867,43.053293403,99.1243512736,1.0005941376,1.0001774697,1.000378312,1.0008827279,53.7582533665,16.7589587978,34016.0877453768,79369.5380725458,7.1767893296,2.8450149945,30.5309680416,69.9055920971
1986,5992,helpful,9,non_answer,,negative,1.0,0.75,3,3,0.17,0.17,0.06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,4.1374496843,16.3181366939,4.1374496843,16.3181366939,1.0001311732,1.0006404341,1.0001311732,1.0006404341,12.6479260679,57.8692860964,12.6479260679,57.8692860964,2.3637067351,7.6580975890000005,2.3637067351,7.6580975890000005
1987,5992,helpful,10,exhaustive,negative,positive,1.0,0.75,7,2,0.0,0.58,1.0,0.58,5,0.981453895,0.9439647604,1.0,0.9999999981000001,9.755e-07,14.0994480838,211.8928305799,6.0567986224,4.6618196921,1.0,270.3341408767,1.000352924,1.0002555657,1.0,1.0014242107,3.3311526535000002,2.6880760594,1.0,1328348.2974869297,2.5360334446,2.1123000806,1.0,215.5411641051
1988,5992,helpful,11,exhaustive,positive,positive,1.0,0.75,6,2,0.88,0.74,0.85,0.14,4,0.2973855072,0.1798818876,0.6118881119,0.7045245351,4.502e-07,11.6385144577,95.7882266134,7.4517775527,3.2668407618,124.3563273154,17.8213173612,1.0004502824,1.0001582073,1.0011097151,1.0001513248,3.9742292475000003,2.0449994654,99778.5907197719,13607.0350981507,2.9597668087,1.6885667166,87.6241729221,12.8123872166
1989,5992,helpful,12,low_certainty,negative,negative,1.0,0.75,5,5,0.02,0.07,0.51,0.05,0,0.22448310840000002,0.0835535651,0.7288629738,0.7969745806,9.01e-08,6.8769252025,1e-10,6.0750229994,68.425305564,2.4500065713,72.0503219921,1.0000768518,1.0010210306,1.0000219576,1.0010759247,678.3482266668,9000.0550114306,194.5280647619,9483.8751733355,4.1209281741,42.4637600269,1.8916937640000002,44.6929944369
1990,5993,helpful,2,low_certainty,positive,negative,1.0,0.75,5,5,0.5700000000000001,0.19,0.31,0.38,0,0.2843435773,0.6913878421,0.8230452675000001,0.9999997099000001,1.805e-07,8.9032806206,1e-10,14.775062427,59.7252661364,42.3251872811,32.1751412823,1.0002085977,1.0008892847,1.000625793,1.0004720894,1839.5166152385,7838.8866228589,5516.5498457155,4161.8533923819,9.4710907582,37.1135974428,26.4132722745,20.1714159264
1991,5993,helpful,3,low_certainty,negative,negative,1.0,0.75,4,4,0.5700000000000001,0.5,0.19,0.07,0,0.014184962800000001,0.0321344383,0.24561403510000002,0.2190332411,7.000000000000001e-09,4.7654035374,0.0,19.5188876869,19.5188876869,22.111531963,16.9262434107,1.0004673691,1.0004673691,1.0005328008,1.0004019374,413.0659797638,413.0659797638,470.7552169307,355.3767425968,10.8035020902,10.8035020902,12.1759923828,9.4310117976
1992,5993,helpful,4,high_certainty,positive,neutral,1.0,0.75,5,4,0.24,0.44,0.56,0.2,1,0.19454724180000002,0.2500411769,0.5980861244,0.9194933676,1.581e-07,9.0886552519,24.9776840205,17.2966211645,21.7411542093,18.4000788552,56.1002497082,1.0004112848,1.0005234534,1.0002634918,1.0008343906,363.6180621921,462.5138973354,2323.3367771434,7355.0664609541,9.6270818394,11.979922341,11.7003251682,34.8843630327
1993,5993,helpful,5,high_certainty,negative,neutral,1.0,0.75,6,5,0.32,0.45,0.65,0.13,1,0.0883929963,0.1103014885,0.4248366013,0.8520440613,1.138e-07,11.5493463255,53.8518719378,33.6251478535,40.8751807099,45.8568462965,96.3207983801,1.0004940471,1.0006038353,1.0004035328,1.0008575071,4355.3814571438,5323.0217809536,36283.7602617352,77101.8655561874,21.0631096904,25.5215785105,32.4996992444,67.9368608943
1994,5993,helpful,6,high_certainty,positive,positive,1.0,0.75,6,5,0.8200000000000001,0.71,0.79,0.11,1,0.1886442006,0.10164068970000001,0.46257359130000003,0.8504643864,2.142e-07,11.5493463255,53.8518719378,52.47523328,22.0250952834,115.9456686348,26.2319760418,1.0007794965,1.0003183859,1.0010340527,1.0002269872,6871.2462990492,2807.1569390483,92975.5731706965,20410.0526472261,32.6551286227,13.9295595783,81.7179793138,18.718580825
1995,5993,helpful,7,exhaustive,positive,positive,1.0,0.75,7,6,1.0,0.78,0.88,0.22,1,0.760167503,0.5619274618,1.0,1.0,6.665e-07,14.0504676277,116.1046039664,110.3385628477,31.8390818289,270.3341408767,1.0,1.0009836111,1.0002774288,1.0014242107,1.0,88440.2281379796,24945.397679943,1328348.2974869297,1.0,77.7805169082,22.6560432305,215.5411641051,1.0
1996,5993,helpful,9,low_certainty,negative,positive,1.0,0.75,5,6,0.2,0.8200000000000001,0.08,0.62,1,0.041851049200000004,0.9515244989,0.9451219512000001,1.0,1.233e-07,11.5493463255,53.8518719379,115.9456686348,26.2319760418,15.5000657127,59.0002628507,1.0010340527,1.0002269872,1.0002195765,1.0008783059,92975.5731706965,20410.0526472261,1936.2806476195,7742.122590478,81.7179793138,18.718580825,9.9169376402,36.6677505607
1997,5993,helpful,10,exhaustive,negative,neutral,1.0,0.75,1,5,1.0,0.45,1.0,0.55,4,0.9927744540000001,0.929531195,1.0,1.0,1.2700000000000001e-08,9.1778057594,44.4286887558,33.6251478535,40.8751807099,4.6164989087,1.0,1.0004940471,1.0006038353,1.0004453854,1.0,4355.3814571438,5323.0217809536,-0.4862089242,1.0,21.0631096904,25.5215785105,1.1559994451,1.0
1998,5993,helpful,11,high_certainty,negative,negative,1.0,0.75,6,5,0.54,0.6900000000000001,0.12,0.15,1,0.1022049804,0.1507104928,0.4725897921,0.9063597965,3.32e-08,11.5493463255,53.8518719378,51.0252267088,23.4751018547,76.6959281254,65.4817165512,1.0007575388,1.0003403435,1.0006809615,1.0005800783,6677.7182342872,3000.6850038102,61228.1579416782,52157.4678762444,31.7634348586,14.8212533423,54.1557424749,46.2808176638
1999,5993,helpful,12,non_answer,,negative,1.0,0.75,6,7,0.39,0.12,0.03,0.27,1,0.4354386832,0.5436143071,0.7867132867000001,1.0,4.88e-07,14.0102263806,116.1046039664,33.3200969052,238.0140439715,55.6692814239,86.5083632527,1.0001709053,1.0012533054,1.0004918055,1.0007692343,159402.6756984316,1168946.6217884982,44220.6140689898,69165.0117489328,26.7449396926,189.7962244125,39.3902584541,61.0463016846
2000,5994,relevant,1,exhaustive,positive,positive,1.0,0.5,6,5,0.9400000000000001,0.67,1.0,0.27,1,0.5874814536,0.5120489964,0.8704061896,0.9999999416,4.824e-07,11.5493463255,53.8518719378,49.5752201375,24.9251084259,132.766985996,9.4106586806,1.0007355812,1.0003623012,1.0011853775,1.0000756624,6484.1901695253,3194.2130685722,106581.6082688473,6804.0175490753,30.8717410946,15.7129471063,93.5303665304,6.9061936083
2001,5994,relevant,3,exhaustive,positive,positive,1.0,0.5,4,6,0.63,0.5,1.0,0.13,2,0.0493279073,0.10736873820000001,0.4126984127,0.9756482398,3.93e-08,11.6312549634,78.8295559585,71.0888223383,71.0888223383,24.3337984855,14.7039768883,1.0006305199,1.0006305199,1.0005888851,1.0003458531,56692.8129089613,56692.8129089613,520.2031345023,305.9288250252,50.2182800694,50.2182800694,13.3524126336,8.2545915467
2002,5994,relevant,4,high_certainty,positive,negative,1.0,0.5,5,4,0.38,0.09,0.66,0.29,1,0.5215722052,0.6422414597,0.8386350492,0.9954593489,1.8340000000000001e-07,9.0886552519,24.9776840207,4.3333997836,34.7043755901,28.5501248541,45.9502037093,1.0000841264,1.0008506118,1.0004171953,1.0006806871,75.1718763575,750.96008317,3678.033230477,6000.3700076204,2.7646303762,18.8423738041,17.9421815164,28.6425066846
2003,5994,relevant,5,high_certainty,negative,neutral,1.0,0.5,6,5,0.23,0.28,0.81,0.05,1,0.077439507,0.021211187000000003,0.2319109462,0.3401184986,1.287e-07,11.5493463255,53.8518719377,21.3000919978,53.2002365657,33.2408582756,108.936786401,1.0003074071,1.0007904753,1.0002900392,1.0009710007,2710.3929066673,6968.0103314302,26079.2339381222,87306.3918798004,13.4837126963,33.1009755047,23.6404088319,76.7961513068
2004,5994,relevant,6,low_certainty,negative,negative,1.0,0.5,5,6,0.12,0.1,1.0,0.02,1,0.0603652717,0.006959933000000001,0.18518518520000002,0.2790142324,1.66e-07,11.5493463255,53.8518719379,15.0177644677,127.1598802089,9.7000394276,64.8002891358,1.000126104,1.0011349359,1.0001317459,1.0009661365,11339.3625817923,102046.2632361304,1162.1683885717,8516.2348495257,10.8436560139,89.5929041249,6.3501625841,40.2345256168
2005,5994,relevant,7,high_certainty,positive,negative,1.0,0.5,5,3,0.73,0.5,0.76,0.23,2,0.1585353638,0.30583192540000004,0.6301369863,0.8272315381,1.588e-07,9.1705476419,36.5628838768,10.2277931891,10.2277931891,53.9252398513,20.5750887121,1.0003858037,1.0003858037,1.0008014541,1.0002964282,35.258606082200004,35.258606082200004,7064.7743638111,2613.6288742863,5.0109021621,5.0109021621,33.5468223867,13.0378658143
2006,5994,relevant,9,exhaustive,negative,negative,1.0,0.5,7,4,0.0,0.4,1.0,0.4,3,0.9709505945,0.8167540412000001,1.0,1.0,9.204e-07,14.0993235083,194.9341599248,15.8151101495,23.222665224300002,1.0,270.3341408767,1.0003738953,1.0005608429,1.0,1.0014242107,330.652783811,495.4791757165,1.0,1328348.2974869297,8.8428016721,12.7642025082,1.0,215.5411641051
2007,5994,relevant,10,exhaustive,negative,positive,1.0,0.5,6,4,0.0,0.62,0.99,0.62,2,0.9580420222,0.9598143198,1.0,1.0,6.956000000000001e-07,11.6402928018,78.8295559584,23.9634207317,15.074354642,1.0,141.1776446766,1.0005795377,1.0003552005,1.0,1.0012610399,511.9618149071,314.1701446205,1.0,113384.6258179226,13.1563425918,8.450661588500001,1.0,99.4365601387
2008,5994,relevant,11,low_certainty,positive,neutral,1.0,0.5,4,5,0.76,0.49,1.0,0.27,1,0.2046711624,0.3977932027,0.6965944272,0.9997262203,6.740000000000001e-08,9.0886552519,24.9776840206,36.5251609961,37.9751675673,29.1487092841,9.8890660897,1.0005379624,1.00055992,1.000710401,1.0002243372,4742.4375866677,4935.9656514297,627.3402892409,198.7916702866,22.8464972185,23.7381909825,15.9013231771,5.7056810033000005
2009,5994,relevant,12,non_answer,,neutral,1.0,0.5,6,7,0.0,0.01,0.13,0.01,1,0.08079313590000001,0.0328353151,1.0,0.6462939221,1.8550000000000001e-07,14.0102263806,116.1046039664,3.6933414088000003,267.6407994679,1.0,141.1776446766,1.0000142421,1.0014099686,1.0,1.0012610399,13284.4729748693,1315064.8245120603,1.0,113384.6258179226,3.1454116411,213.395752464,1.0,99.4365601387
2010,5995,relevant,1,high_certainty,negative,negative,1.0,0.625,6,6,0.9500000000000001,0.9,0.9500000000000001,0.05,0,0.1825986365,0.053985891,0.5263157895,0.8510443489,1.11e-07,9.3361235505,1e-10,127.1598802089,15.0177644677,134.1687624428,8.0088822338,1.0011349359,1.000126104,1.0011979879,1.000063052,102046.2632361304,11339.3625817923,107715.4445270265,5670.1812908961,89.5929041249,10.8436560139,94.5147321318,5.9218280069
2011,5995,relevant,2,low_certainty,negative,negative,1.0,0.625,6,6,0.05,0.05,0.9,0.0,0,0.0,0.0,1.110223025e-16,0.0,0.0,0.6931471806,0.0,8.0088822338,134.1687624428,8.0088822338,134.1687624428,1.000063052,1.0011979879,1.000063052,1.0011979879,5670.1812908961,107715.4445270265,5670.1812908961,107715.4445270265,5.9218280069,94.5147321318,5.9218280069,94.5147321318
2012,5995,relevant,3,high_certainty,positive,positive,1.0,0.625,7,6,0.9500000000000001,0.8300000000000001,1.0,0.12,1,0.37130782160000003,0.1997948001,0.7430340557,0.9999131818,4.287e-07,14.0102263806,116.1046039663,117.3474450816,24.830199595,256.8674338329,14.4667070438,1.0010466631,1.0002143768,1.0013530001,1.0000712105,94109.4094288758,19276.2163890468,1261930.9326125833,66418.3648743464,82.7023449152,17.7342152236,204.8141058998,11.7270582053
2013,5995,relevant,4,low_certainty,positive,neutral,1.0,0.625,6,6,0.75,0.75,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,106.1332335074,36.0444111691,106.1332335074,36.0444111691,1.0009457799,1.00031526,1.0009457799,1.00031526,85038.719363442,28346.9064544807,85038.719363442,28346.9064544807,74.8274201041,25.6091400347,74.8274201041,25.6091400347
2014,5995,relevant,5,low_certainty,positive,neutral,1.0,0.625,5,6,0.5,0.2,0.65,0.30000000000000004,1,0.2780719051,0.5234901251,0.75,0.9999999922,2.691e-07,11.5493463255,53.8518719377,29.0355289353,113.1421157413,37.2501642817,37.2501642817,1.000252208,1.0010088319,1.0005489412,1.0005489412,22677.7251635845,90707.9006543381,4839.2016190487,4839.2016190487,20.6873120277,79.749248111,23.2923441005,23.2923441005
2015,5995,relevant,6,high_certainty,negative,positive,1.0,0.625,5,6,0.30000000000000004,0.85,0.9,0.55,1,0.27145059450000003,0.9214628012,0.9243697479,1.0,2.748e-07,11.5493463255,53.8518719378,120.1509979751,22.0266467015,22.750098569,51.7502299944,1.0010718839,1.000189156,1.0003293647,1.0007685177,96377.0819452342,17008.5438726884,2903.9209714292,6774.4822666682,84.6710761179,15.7654840208,14.3754064603,32.2092817406
2016,5995,relevant,7,high_certainty,positive,negative,1.0,0.625,6,5,0.85,0.2,0.85,0.65,1,0.11208779020000001,0.9612820629000001,0.9558823529,1.0,1.758e-07,11.5493463255,53.8518719378,15.5000657127,59.0002628507,120.1509979751,22.0266467015,1.0002195765,1.0008783059,1.0010718839,1.000189156,1936.2806476195,7742.122590478,96377.0819452342,17008.5438726884,9.9169376402,36.6677505607,84.6710761179,15.7654840208
2017,5995,relevant,8,exhaustive,negative,positive,1.0,0.625,6,6,0.05,0.9,0.9500000000000001,0.85,0,0.1825986365,0.9986727122000001,0.9941520468,1.0,1.11e-07,12.1691708937,1e-10,127.1598802089,15.0177644677,8.0088822338,134.1687624428,1.0011349359,1.000126104,1.000063052,1.0011979879,102046.2632361304,11339.3625817923,5670.1812908961,107715.4445270265,89.5929041249,10.8436560139,5.9218280069,94.5147321318
2018,5995,relevant,9,non_answer,,neutral,1.0,0.625,6,6,0.9,0.65,0.9,0.25,0,0.4650724618,0.4269417922,0.7936507937,0.9999999996000001,3.59e-07,10.945420364,0.0,92.1154690398,50.0621756368,127.1598802089,15.0177644677,1.0008196759,1.000441364,1.0011349359,1.000126104,73700.3567816497,39685.2690362729,102046.2632361304,11339.3625817923,64.9837640902,35.4527960486,89.5929041249,10.8436560139
2019,5995,relevant,11,exhaustive,positive,negative,1.0,0.625,6,5,0.91,0.16,0.89,0.75,1,0.1978397376,0.9898159108000001,0.9811616954000001,1.0,2.4420000000000003e-07,11.5493463255,53.8518719379,12.6000525701,61.9002759933,128.5616566557,13.6159880209,1.0001756612,1.0009222212,1.0011475463,1.0001134936,1549.2245180956,8129.1787200018,103180.0994943096,10205.526323613,8.1335501121,38.4511380888,90.5772697263,9.8592904125
